epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
86,4874.97,1.70323,1.10159,1.72884,0.88095,0.26828,0.39947,0.15508,2.51955,3.05645,2.55916,0.007195,0.007195,0.007195
87,4933.86,1.69259,1.1332,1.71951,0.52176,0.37144,0.45305,0.21703,2.20639,2.20433,2.1569,0.007162,0.007162,0.007162
88,4991.52,1.648,1.07897,1.66041,0.93222,0.0754,0.12021,0.04064,2.57763,4.94461,3.09979,0.007129,0.007129,0.007129
89,5052.45,1.68055,1.10778,1.69463,0.91117,0.52183,0.54265,0.2405,2.17029,1.13628,2.16715,0.007096,0.007096,0.007096
90,5118.69,1.64862,1.04934,1.7192,0.83045,0.42063,0.39245,0.09643,3.05507,1.75337,3.00889,0.007063,0.007063,0.007063
91,5178,1.71568,1.09256,1.74603,0.83058,0.30059,0.4077,0.17942,2.23727,2.98209,2.29611,0.00703,0.00703,0.00703
92,5236.86,1.70827,1.09068,1.75271,0.01093,0.02381,0.0087,0.00137,2.98111,6.30439,3.91049,0.006997,0.006997,0.006997
93,5296.61,1.68126,1.07847,1.74612,0.66559,0.25397,0.23482,0.06386,2.94063,3.17811,2.93329,0.006964,0.006964,0.006964
94,5356.54,1.65929,1.04729,1.70795,0.55984,0.2004,0.12845,0.02956,3.08535,3.39762,3.21824,0.006931,0.006931,0.006931
95,5416.19,1.62038,1.03602,1.70216,0.91112,0.52183,0.55121,0.26625,2.03855,1.19682,2.03824,0.006898,0.006898,0.006898
96,5476.45,1.6062,1.0426,1.67272,0.98113,0.52005,0.60885,0.29566,1.84687,1.17628,1.88827,0.006865,0.006865,0.006865
97,5536.95,1.64038,1.05264,1.70755,0.91774,0.56944,0.60339,0.31213,1.73942,1.28783,1.76852,0.006832,0.006832,0.006832
98,5597.43,1.57131,1.03378,1.66645,0.9164,0.48058,0.52166,0.26874,1.84112,1.27197,1.88696,0.006799,0.006799,0.006799
99,5658.29,1.55531,0.99105,1.66447,0.88182,0.20544,0.3119,0.087,2.74136,3.9952,2.8986,0.006766,0.006766,0.006766
100,5722.06,1.58517,1.03138,1.65769,0.79918,0.307,0.33541,0.12114,2.59246,2.82283,2.49874,0.006733,0.006733,0.006733
101,5783.18,1.6207,1.03938,1.69018,0.49045,0.04762,0.05207,0.01145,3.45637,4.94389,3.96166,0.0067,0.0067,0.0067
102,5844.7,1.59481,0.97292,1.6642,0.98462,0.57373,0.62793,0.25873,2.05655,1.39955,2.02451,0.006667,0.006667,0.006667
103,5910.68,1.57615,0.99011,1.65384,0.8911,0.50198,0.54685,0.20123,2.3279,1.41451,2.23428,0.006634,0.006634,0.006634
104,5976.73,1.53869,0.9994,1.63343,0.05556,0.03571,0.03331,0.0074,3.1035,7.11928,4.04994,0.006601,0.006601,0.006601
105,6043.35,1.56627,0.97395,1.6382,0.88225,0.41088,0.50056,0.16411,2.39615,1.67017,2.45195,0.006568,0.006568,0.006568
106,6108.04,1.5195,0.94308,1.60914,0.91407,0.55754,0.58819,0.28737,1.98001,1.00492,2.00691,0.006535,0.006535,0.006535
107,6172.31,1.60514,1.00262,1.6683,0.95975,0.52857,0.62267,0.27356,2.01147,1.21992,1.96673,0.006502,0.006502,0.006502
108,6233.13,1.57964,0.9734,1.6711,0.92026,0.54365,0.59605,0.30842,1.80651,1.07082,1.89719,0.006469,0.006469,0.006469
109,6292.78,1.60959,1.00456,1.66865,0.6434,0.70348,0.66498,0.3608,1.7153,0.91268,1.76844,0.006436,0.006436,0.006436
110,6349.51,1.55965,0.9804,1.65147,0.84766,0.44593,0.4931,0.14275,2.67881,1.60412,2.50958,0.006403,0.006403,0.006403
111,6406.94,1.54289,0.96979,1.62575,0.58611,0.65344,0.61736,0.25808,2.09814,1.1438,2.09701,0.00637,0.00637,0.00637
112,6464.79,1.59119,0.9563,1.65704,0.40182,0.42731,0.36273,0.11375,2.54355,1.6531,2.49888,0.006337,0.006337,0.006337
113,6521.54,1.56835,0.97081,1.62637,0.69202,0.02381,0.00779,0.00247,3.31746,5.30693,3.85062,0.006304,0.006304,0.006304
114,6578.69,1.55989,0.94744,1.64691,0.78734,0.02381,0.03424,0.00965,3.5493,6.3997,4.3,0.006271,0.006271,0.006271
115,6638.9,1.52215,0.95206,1.59298,0.52911,0.47711,0.47892,0.14175,2.61608,1.61349,2.52581,0.006238,0.006238,0.006238
116,6698.62,1.61055,0.97288,1.62275,0.56565,0.46114,0.45876,0.16479,2.66732,1.77079,2.53968,0.006205,0.006205,0.006205
117,6755.6,1.51524,0.91191,1.63146,0.92888,0.53982,0.57025,0.21728,2.26005,1.17952,2.30365,0.006172,0.006172,0.006172
118,6813.32,1.61998,1.01337,1.69668,0.54174,0.54212,0.55333,0.14838,2.73019,1.37634,2.66113,0.006139,0.006139,0.006139
119,6872.2,1.57312,0.92795,1.6159,0.57084,0.55503,0.56249,0.29667,1.77872,1.05201,1.84245,0.006106,0.006106,0.006106
