epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
111,1487.57,1.59935,1.02074,1.503,0.60469,0.6056,0.60408,0.2976,2.06597,1.21361,1.86447,0.00637,0.00637,0.00637
112,1501.14,1.65203,1.07779,1.53843,0.46245,0.07143,0.06525,0.01146,3.67627,5.32756,3.50132,0.006337,0.006337,0.006337
113,1514.58,1.58863,1.0062,1.51456,0.64678,0.63865,0.61323,0.29485,2.13686,1.2571,1.90971,0.006304,0.006304,0.006304
114,1528.22,1.58499,0.95643,1.48459,0.92874,0.55754,0.5817,0.27145,2.22909,1.39204,1.98322,0.006271,0.006271,0.006271
115,1541.61,1.58273,0.98279,1.49845,0.918,0.55013,0.57815,0.25551,2.38096,1.47082,2.10416,0.006238,0.006238,0.006238
116,1555.21,1.56957,1.01374,1.48693,0.8478,0.52107,0.57225,0.25825,2.1454,1.77064,1.96966,0.006205,0.006205,0.006205
117,1568.75,1.59594,0.98296,1.54125,0.92613,0.59325,0.64917,0.30051,2.05408,1.34358,1.87758,0.006172,0.006172,0.006172
118,1582.85,1.59434,0.98438,1.50359,0.67501,0.70348,0.69249,0.34332,2.00876,1.16823,1.79336,0.006139,0.006139,0.006139
119,1596.15,1.58708,0.97212,1.53122,0.91499,0.52774,0.57245,0.24442,2.28071,1.68134,2.09065,0.006106,0.006106,0.006106
120,1609.73,1.60239,1.04292,1.49171,0.94335,0.44246,0.49123,0.15373,2.85702,1.99394,2.53309,0.006073,0.006073,0.006073
121,1622.97,1.56398,0.98966,1.49583,0.60481,0.66601,0.67277,0.31906,2.12626,1.17571,1.90079,0.00604,0.00604,0.00604
122,1637.58,1.6035,1.01043,1.51319,0.88555,0.55754,0.57932,0.25058,2.32452,1.31385,2.12766,0.006007,0.006007,0.006007
123,1651.01,1.57214,0.98078,1.49464,0.63507,0.18613,0.16519,0.03944,3.16404,2.20681,2.78685,0.005974,0.005974,0.005974
124,1664.48,1.5646,0.98664,1.49115,0.28831,0.24735,0.2207,0.04273,3.30381,2.54545,2.9966,0.005941,0.005941,0.005941
125,1678.02,1.60644,1.01646,1.50408,0.88937,0.4504,0.52671,0.20096,2.55481,2.27715,2.33273,0.005908,0.005908,0.005908
126,1691.51,1.6077,1.02048,1.54372,0.93679,0.58798,0.63068,0.30494,2.16033,1.46915,1.89781,0.005875,0.005875,0.005875
127,1705.24,1.60353,1.0262,1.50182,0.63102,0.66645,0.64872,0.32638,2.04378,1.14518,1.79648,0.005842,0.005842,0.005842
128,1718.44,1.59346,1.0022,1.51939,0.39104,0.31453,0.33324,0.07729,3.2248,2.44304,2.8164,0.005809,0.005809,0.005809
129,1731.98,1.54882,0.96967,1.4752,0.60571,0.67026,0.64466,0.32537,2.05335,1.16282,1.89706,0.005776,0.005776,0.005776
130,1745.5,1.54469,0.98039,1.46595,0.9071,0.58135,0.60776,0.31771,2.09683,1.28147,1.90473,0.005743,0.005743,0.005743
131,1758.52,1.52159,0.92634,1.47167,0.7118,0.71539,0.72011,0.38699,1.8218,1.09202,1.67107,0.00571,0.00571,0.00571
132,1771.72,1.52783,0.93189,1.49711,0.61603,0.49449,0.54042,0.21288,2.71699,1.55211,2.31754,0.005677,0.005677,0.005677
133,1784.91,1.5593,1.0183,1.5084,0.59085,0.58745,0.57247,0.24739,2.39572,1.47292,2.11203,0.005644,0.005644,0.005644
134,1798.08,1.55096,0.99536,1.48989,0.68323,0.65454,0.65574,0.36292,1.93922,1.18608,1.73867,0.005611,0.005611,0.005611
135,1811.14,1.5309,0.95513,1.45588,0.6138,0.59369,0.59807,0.29219,2.14239,1.33179,1.86717,0.005578,0.005578,0.005578
136,1824.6,1.57747,1.03277,1.49623,0.95163,0.60516,0.65659,0.34732,2.05175,1.15553,1.88775,0.005545,0.005545,0.005545
137,1837.72,1.53955,0.94554,1.4857,0.11799,0.10362,0.07203,0.01096,3.78262,2.75492,3.49951,0.005512,0.005512,0.005512
138,1850.82,1.54627,0.96497,1.48226,0.9098,0.51313,0.65662,0.33638,2.02458,1.9967,1.82966,0.005479,0.005479,0.005479
139,1863.99,1.49791,0.96149,1.43343,0.92562,0.58135,0.60804,0.28743,2.11762,1.27168,1.98039,0.005446,0.005446,0.005446
140,1877.17,1.51408,0.9414,1.45455,0.6416,0.69158,0.66514,0.35104,1.91847,1.15616,1.76209,0.005413,0.005413,0.005413
141,1890.41,1.53795,1.00759,1.47538,0.70609,0.70187,0.70706,0.36482,1.9497,1.08782,1.75039,0.00538,0.00538,0.00538
142,1903.49,1.52694,0.96116,1.4598,0.6079,0.74008,0.68291,0.36395,1.86566,1.06523,1.74242,0.005347,0.005347,0.005347
143,1916.6,1.52389,0.93673,1.455,0.64657,0.6175,0.63501,0.30916,2.1268,1.19796,1.90947,0.005314,0.005314,0.005314
144,1929.65,1.51616,0.9641,1.46881,0.08811,0.06195,0.0723,0.01146,3.57412,5.62714,3.79266,0.005281,0.005281,0.005281
145,1942.84,1.54881,0.99884,1.46998,0.79786,0.66645,0.70595,0.37141,1.86283,1.07301,1.72409,0.005248,0.005248,0.005248
146,1955.87,1.51637,0.96617,1.46921,0.90135,0.41667,0.48752,0.144,2.80359,1.6751,2.52306,0.005215,0.005215,0.005215
147,1968.99,1.55328,0.99451,1.48361,0.72049,0.71583,0.70833,0.3886,1.82623,1.07582,1.68824,0.005182,0.005182,0.005182
148,1982.94,1.51467,0.94688,1.45675,0.69968,0.71768,0.70257,0.37842,1.86116,1.04377,1.71111,0.005149,0.005149,0.005149
149,1997.08,1.54342,0.95262,1.46739,0.55007,0.70392,0.65186,0.35535,1.94736,1.11724,1.77154,0.005116,0.005116,0.005116
150,2011.21,1.45291,0.89721,1.39605,0.56694,0.64264,0.61132,0.30619,2.11638,1.19969,1.93404,0.005083,0.005083,0.005083
151,2025.2,1.47579,0.90912,1.43024,0.49156,0.47663,0.43212,0.09792,3.04051,1.78437,2.71967,0.00505,0.00505,0.00505
152,2039.21,1.53862,0.99568,1.50818,0.69828,0.67879,0.70059,0.39301,1.81304,1.09871,1.68055,0.005017,0.005017,0.005017
153,2053.98,1.46912,0.91981,1.44194,0.67357,0.71583,0.69464,0.38723,1.82709,1.08663,1.6989,0.004984,0.004984,0.004984
154,2069.2,1.52469,0.95357,1.45733,0.60704,0.69158,0.6461,0.35275,1.8959,1.11615,1.7337,0.004951,0.004951,0.004951
155,2083.26,1.45499,0.91167,1.42308,0.59193,0.64175,0.63504,0.28762,2.11494,1.11284,1.92505,0.004918,0.004918,0.004918
156,2097.22,1.50023,0.93415,1.41013,0.46156,0.11706,0.06206,0.00956,3.90134,3.25479,3.68199,0.004885,0.004885,0.004885
157,2111.12,1.49601,0.90987,1.42661,0.69146,0.62807,0.6371,0.27915,2.19225,1.28192,1.9725,0.004852,0.004852,0.004852
158,2125.05,1.51458,0.96227,1.46107,0.59569,0.74052,0.64725,0.35986,1.84768,1.14335,1.71268,0.004819,0.004819,0.004819
159,2139.11,1.45745,0.92896,1.40367,0.62196,0.6907,0.66266,0.3509,1.87541,1.10018,1.77638,0.004786,0.004786,0.004786
160,2152.99,1.48985,0.9092,1.45126,0.70075,0.70348,0.69731,0.33371,2.02856,1.07594,1.85596,0.004753,0.004753,0.004753
161,2166.88,1.51229,0.92667,1.43425,0.54229,0.54211,0.52521,0.1331,2.87533,1.61717,2.59547,0.00472,0.00472,0.00472
162,2180.66,1.4136,0.88854,1.39901,0.64353,0.6422,0.67116,0.33426,1.96768,1.15085,1.81315,0.004687,0.004687,0.004687
163,2194.45,1.47287,0.92074,1.4083,0.25558,0.20635,0.1742,0.03192,3.63894,2.538,3.37177,0.004654,0.004654,0.004654
164,2208.15,1.51865,0.92446,1.45539,0.9019,0.55034,0.59889,0.30445,2.15969,1.8244,2.00421,0.004621,0.004621,0.004621
165,2222.15,1.44605,0.89032,1.42981,0.94259,0.60516,0.61538,0.28689,2.21628,1.28805,1.98963,0.004588,0.004588,0.004588
166,2236.1,1.44146,0.87673,1.41822,0.26911,0.25237,0.17678,0.03625,3.48346,2.20921,3.31659,0.004555,0.004555,0.004555
167,2250.14,1.45544,0.91748,1.409,0.56388,0.66645,0.60632,0.2794,2.24913,1.3118,2.05547,0.004522,0.004522,0.004522
168,2264.12,1.5216,0.91337,1.4068,0.66169,0.68653,0.66899,0.37119,1.92681,1.11115,1.76995,0.004489,0.004489,0.004489
169,2278.06,1.38086,0.84231,1.38275,0.9331,0.59325,0.62178,0.33508,2.05385,1.11646,1.8933,0.004456,0.004456,0.004456
170,2291.89,1.43074,0.8784,1.40207,0.95072,0.56944,0.60172,0.24285,2.31534,1.3531,2.09827,0.004423,0.004423,0.004423
171,2305.77,1.45705,0.85035,1.41767,0.89529,0.46825,0.55605,0.23366,2.43415,1.84484,2.24458,0.00439,0.00439,0.00439
172,2319.59,1.44771,0.88768,1.40085,0.63289,0.72817,0.68287,0.38787,1.82369,1.03455,1.69464,0.004357,0.004357,0.004357
173,2333.42,1.46295,0.87195,1.38651,0.12891,0.07187,0.0422,0.00895,3.9818,4.16341,3.83497,0.004324,0.004324,0.004324
174,2347.24,1.44765,0.90806,1.43254,0.61441,0.6175,0.60807,0.23438,2.43585,1.4806,2.1804,0.004291,0.004291,0.004291
175,2361.08,1.41759,0.87678,1.37257,0.92135,0.54167,0.60181,0.28341,2.17036,1.72113,2.03571,0.004258,0.004258,0.004258
176,2374.91,1.43665,0.87473,1.38628,0.60238,0.67967,0.62119,0.32472,1.98471,1.17261,1.8744,0.004225,0.004225,0.004225
177,2388.59,1.33797,0.80601,1.36519,0.6139,0.75243,0.65586,0.35556,1.91829,1.11405,1.7559,0.004192,0.004192,0.004192
178,2402.39,1.42349,0.85678,1.4055,0.6139,0.75243,0.65586,0.35556,4.38392,12.5286,4.99581,0.004159,0.004159,0.004159
179,2416.22,1.45126,0.86722,1.39646,0.88718,0.52778,0.52738,0.17776,2.6844,1.7729,2.42551,0.004126,0.004126,0.004126
180,2430.05,1.38801,0.86025,1.38423,0.65767,0.72773,0.6767,0.36154,1.94072,1.13525,1.7733,0.004093,0.004093,0.004093
181,2443.63,1.39217,0.85564,1.38525,0.63542,0.66689,0.66511,0.34798,1.96055,1.10474,1.81276,0.00406,0.00406,0.00406
182,2457.34,1.37645,0.847,1.37508,0.89637,0.52778,0.56046,0.25152,2.27828,1.57408,2.12665,0.004027,0.004027,0.004027
183,2471.11,1.40363,0.83379,1.36931,0.63478,0.6056,0.64421,0.32149,2.11786,1.15124,1.98767,0.003994,0.003994,0.003994
184,2484.37,1.36782,0.82057,1.36856,0.78638,0.63029,0.64922,0.30201,2.2351,1.14862,2.10179,0.003961,0.003961,0.003961
