epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
109,6669.91,1.65661,1.02045,1.68928,0.60347,0.58134,0.57725,0.20572,2.45106,1.29222,2.4929,0.006436,0.006436,0.006436
110,6728.79,1.60439,0.97556,1.67593,0.60347,0.58134,0.57725,0.20572,3.31269,6.765,4.1566,0.006403,0.006403,0.006403
111,6787.38,1.56691,0.97301,1.63721,0.88585,0.52642,0.55896,0.20724,2.42776,1.23012,2.3681,0.00637,0.00637,0.00637
112,6846.63,1.61336,0.99376,1.64312,0.80559,0.3648,0.41494,0.09173,3.07098,2.89586,2.99905,0.006337,0.006337,0.006337
113,6905.35,1.59118,0.99427,1.6328,0.89203,0.48413,0.49362,0.16816,2.61048,1.74809,2.42409,0.006304,0.006304,0.006304
114,6964.33,1.55552,0.97915,1.63239,0.9444,0.56944,0.58948,0.2638,2.21386,1.27556,2.14947,0.006271,0.006271,0.006271
115,7023.24,1.58691,0.97831,1.64363,0.82357,0.42665,0.4051,0.10451,2.84952,2.32003,2.93313,0.006238,0.006238,0.006238
116,7081.64,1.59853,1.00792,1.62974,0.9186,0.54863,0.55319,0.21661,2.25888,1.12151,2.24477,0.006205,0.006205,0.006205
117,7140.41,1.54084,0.93006,1.63934,0.81176,0.22905,0.30719,0.08484,2.84293,2.4711,2.62646,0.006172,0.006172,0.006172
118,7200.51,1.6694,1.03237,1.70706,0.87258,0.53175,0.6307,0.29745,1.92986,1.39411,1.93491,0.006139,0.006139,0.006139
119,7260.59,1.57186,0.95554,1.59748,0.91218,0.53851,0.57723,0.27352,2.04418,1.24564,2.00645,0.006106,0.006106,0.006106
120,7320.89,1.55656,0.96497,1.63389,0.90522,0.48016,0.50552,0.19885,2.43518,1.405,2.33775,0.006073,0.006073,0.006073
121,7380.98,1.47196,0.91536,1.57114,0.27039,0.36057,0.29146,0.07045,3.13811,2.8906,3.03473,0.00604,0.00604,0.00604
122,7441.42,1.58829,0.93705,1.63615,0.61664,0.57445,0.58622,0.29307,2.0269,1.3024,1.96569,0.006007,0.006007,0.006007
123,7501.35,1.52549,0.9775,1.59443,0.96273,0.58922,0.61792,0.32589,1.7907,1.05206,1.79917,0.005974,0.005974,0.005974
124,7566.44,1.5269,0.90681,1.60295,0.68684,0.27967,0.26705,0.07009,3.05565,2.62892,2.94846,0.005941,0.005941,0.005941
